date,discharge,rainfall_mm,soi_index,discharge_lag_1,rainfall_lag_1,discharge_lag_2,rainfall_lag_2,discharge_lag_3,rainfall_lag_3,discharge_lag_4,rainfall_lag_4,discharge_lag_5,rainfall_lag_5,discharge_lag_6,rainfall_lag_6,discharge_lag_7,rainfall_lag_7,rainfall_ma_7,rainfall_ma_30,month,target_discharge_t+7
1993-08-28,1096.126,2.1873646221381446,-1.73,1076.726,3.585724165188147,1034.246,2.999585002453251,975.624,15.884090661682317,926.347,5.8173175597813085,886.699,6.275418661260376,832.042,5.944725729121548,786.163,2.0912715739921275,6.099175200232159,4.992756449711785,8,1227.955
1993-08-29,1111.843,6.094989192803147,-1.73,1096.126,2.1873646221381446,1076.726,3.585724165188147,1034.246,2.999585002453251,975.624,15.884090661682317,926.347,5.8173175597813085,886.699,6.275418661260376,832.042,5.944725729121548,6.12064140932953,5.040630519895038,8,1227.955
1993-08-30,1129.402,7.168935497544108,-1.73,1111.843,6.094989192803147,1096.126,2.1873646221381446,1076.726,3.585724165188147,1034.246,2.999585002453251,975.624,15.884090661682317,926.347,5.8173175597813085,886.699,6.275418661260376,6.248286671655777,5.044699640820501,8,1311.499
1993-08-31,1146.96,8.229611319272427,-1.73,1129.402,7.168935497544108,1111.843,6.094989192803147,1096.126,2.1873646221381446,1076.726,3.585724165188147,1034.246,2.999585002453251,975.624,15.884090661682317,926.347,5.8173175597813085,6.592900065868794,5.285886020942697,8,1378.334
1993-09-01,1325.659,7.397298252261653,-0.78,1146.96,8.229611319272427,1129.402,7.168935497544108,1111.843,6.094989192803147,1096.126,2.1873646221381446,1076.726,3.585724165188147,1034.246,2.999585002453251,975.624,15.884090661682317,5.38050115023727,5.426088691008589,9,1417.133
1993-09-02,1173.581,8.007211094129744,-0.78,1325.659,7.397298252261653,1146.96,8.229611319272427,1129.402,7.168935497544108,1111.843,6.094989192803147,1096.126,2.1873646221381446,1076.726,3.585724165188147,1034.246,2.999585002453251,6.095876306191054,5.466085934880787,9,1476.605
1993-09-03,1191.706,1.320525723688011,-0.78,1173.581,8.007211094129744,1325.659,7.397298252261653,1146.96,8.229611319272427,1129.402,7.168935497544108,1111.843,6.094989192803147,1096.126,2.1873646221381446,1076.726,3.585724165188147,5.772276528833893,5.3675164850374975,9,1516.253
1993-09-04,1227.955,9.007771600768464,-0.78,1191.706,1.320525723688011,1173.581,8.007211094129744,1325.659,7.397298252261653,1146.96,8.229611319272427,1129.402,7.168935497544108,1111.843,6.094989192803147,1096.126,2.1873646221381446,6.746620382923938,5.466791636444194,9,1577.141
1993-09-05,1227.955,8.700977339804739,-0.78,1227.955,9.007771600768464,1191.706,1.320525723688011,1173.581,8.007211094129744,1325.659,7.397298252261653,1146.96,8.229611319272427,1129.402,7.168935497544108,1111.843,6.094989192803147,7.118904403924167,5.654238637626045,9,1649.923
1993-09-06,1311.499,1.559361906119943,-0.78,1227.955,8.700977339804739,1227.955,9.007771600768464,1191.706,1.320525723688011,1173.581,8.007211094129744,1325.659,7.397298252261653,1146.96,8.229611319272427,1129.402,7.168935497544108,6.317536748006428,5.70526454991134,9,1712.51
1993-09-07,1378.334,8.950045091402584,-0.78,1311.499,1.559361906119943,1227.955,8.700977339804739,1227.955,9.007771600768464,1191.706,1.320525723688011,1173.581,8.007211094129744,1325.659,7.397298252261653,1146.96,8.229611319272427,6.420455858310736,5.973966905136808,9,1777.08
1993-09-08,1417.133,1.5034426992405248,-0.78,1378.334,8.950045091402584,1311.499,1.559361906119943,1227.955,8.700977339804739,1227.955,9.007771600768464,1191.706,1.320525723688011,1173.581,8.007211094129744,1325.659,7.397298252261653,5.578476493593432,5.904908754409404,9,1787.842
1993-09-09,1476.605,3.990413723156383,-0.78,1417.133,1.5034426992405248,1378.334,8.950045091402584,1311.499,1.559361906119943,1227.955,8.700977339804739,1227.955,9.007771600768464,1191.706,1.320525723688011,1173.581,8.007211094129744,5.004648297740095,5.975951098565907,9,1787.842
1993-09-10,1516.253,7.096528624266202,-0.78,1476.605,3.990413723156383,1417.133,1.5034426992405248,1378.334,8.950045091402584,1311.499,1.559361906119943,1227.955,8.700977339804739,1227.955,9.007771600768464,1191.706,1.320525723688011,5.829791569251264,6.20589998014559,9,1787.842
1993-09-11,1577.141,2.090730700191318,-0.78,1516.253,7.096528624266202,1476.605,3.990413723156383,1417.133,1.5034426992405248,1378.334,8.950045091402584,1311.499,1.559361906119943,1227.955,8.700977339804739,1227.955,9.007771600768464,4.841642869168815,6.268211231131389,9,1777.08
1993-09-12,1649.923,3.2871078258257493,-0.78,1577.141,2.090730700191318,1516.253,7.096528624266202,1476.605,3.990413723156383,1417.133,1.5034426992405248,1378.334,8.950045091402584,1311.499,1.559361906119943,1227.955,8.700977339804739,4.068232938600388,6.0750277712446445,9,1744.795
1993-09-13,1712.51,4.459844185153226,-0.78,1649.923,3.2871078258257493,1577.141,2.090730700191318,1516.253,7.096528624266202,1476.605,3.990413723156383,1417.133,1.5034426992405248,1378.334,8.950045091402584,1311.499,1.559361906119943,4.482587549890857,5.752792253792056,9,1712.51
1993-09-14,1777.08,5.35666133236662,-0.78,1712.51,4.459844185153226,1649.923,3.2871078258257493,1577.141,2.090730700191318,1516.253,7.096528624266202,1476.605,3.990413723156383,1417.133,1.5034426992405248,1378.334,8.950045091402584,3.96924701288572,5.881267569616096,9,1639.162
1993-09-15,1787.842,4.659090866964977,-0.78,1777.08,5.35666133236662,1712.51,4.459844185153226,1649.923,3.2871078258257493,1577.141,2.090730700191318,1516.253,7.096528624266202,1476.605,3.990413723156383,1417.133,1.5034426992405248,4.420053893989213,5.606197639061012,9,1556.75
1993-09-16,1787.842,16.72034823408791,-0.78,1787.842,4.659090866964977,1777.08,5.35666133236662,1712.51,4.459844185153226,1649.923,3.2871078258257493,1577.141,2.090730700191318,1516.253,7.096528624266202,1476.605,3.990413723156383,6.238615966979431,5.912130615337825,9,1496.429
1993-09-17,1787.842,1.5227942867355218,-0.78,1787.842,16.72034823408791,1787.842,4.659090866964977,1777.08,5.35666133236662,1712.51,4.459844185153226,1649.923,3.2871078258257493,1577.141,2.090730700191318,1516.253,7.096528624266202,5.442368204475049,5.739339248877051,9,1461.737
1993-09-18,1777.08,7.306687961883941,-0.78,1787.842,1.5227942867355218,1787.842,16.72034823408791,1787.842,4.659090866964977,1777.08,5.35666133236662,1712.51,4.459844185153226,1649.923,3.2871078258257493,1577.141,2.090730700191318,6.187504956145423,5.875972802115021,9,1973.621
1993-09-19,1744.795,6.409933867319811,-0.78,1777.08,7.306687961883941,1787.842,1.5227942867355218,1787.842,16.72034823408791,1787.842,4.659090866964977,1777.08,5.35666133236662,1712.51,4.459844185153226,1649.923,3.2871078258257493,6.6336229620731455,5.854193643353474,9,1311.499
1993-09-20,1712.51,11.016363813063656,-0.78,1744.795,6.409933867319811,1777.08,7.306687961883941,1787.842,1.5227942867355218,1787.842,16.72034823408791,1787.842,4.659090866964977,1777.08,5.35666133236662,1712.51,4.459844185153226,7.570268623203207,6.151696717989192,9,1218.893
1993-09-21,1639.162,9.861452922956463,-0.78,1712.51,11.016363813063656,1744.795,6.409933867319811,1777.08,7.306687961883941,1787.842,1.5227942867355218,1787.842,16.72034823408791,1787.842,4.659090866964977,1777.08,5.35666133236662,8.213810279001757,6.282254291117023,9,1182.643
1993-09-22,1556.75,4.138719534274824,-0.78,1639.162,9.861452922956463,1712.51,11.016363813063656,1744.795,6.409933867319811,1777.08,7.306687961883941,1787.842,1.5227942867355218,1787.842,16.72034823408791,1787.842,4.659090866964977,8.139471517188879,6.211030986884171,9,1111.843
1993-09-23,1496.429,5.692585126977892,-0.78,1556.75,4.138719534274824,1639.162,9.861452922956463,1712.51,11.016363813063656,1744.795,6.409933867319811,1777.08,7.306687961883941,1787.842,1.5227942867355218,1787.842,16.72034823408791,6.564076787601732,6.206873239124056,9,1063.982
1993-09-24,1461.737,14.539985010806287,-0.78,1496.429,5.692585126977892,1556.75,4.138719534274824,1639.162,9.861452922956463,1712.51,11.016363813063656,1744.795,6.409933867319811,1777.08,7.306687961883941,1787.842,1.5227942867355218,8.423675462468983,6.1620697174281895,9,983.837
1993-09-25,1973.621,4.250612172098672,-0.78,1461.737,14.539985010806287,1496.429,5.692585126977892,1556.75,4.138719534274824,1639.162,9.861452922956463,1712.51,11.016363813063656,1744.795,6.409933867319811,1777.08,7.306687961883941,7.987093206785374,6.203770623083036,9,894.629
1993-09-26,1311.499,9.32076445467757,-0.78,1973.621,4.250612172098672,1461.737,14.539985010806287,1496.429,5.692585126977892,1556.75,4.138719534274824,1639.162,9.861452922956463,1712.51,11.016363813063656,1744.795,6.409933867319811,8.402926147836483,6.394938632732684,9,839.688
1993-09-27,1218.893,1.318599430979385,-0.78,1311.499,9.32076445467757,1973.621,4.250612172098672,1461.737,14.539985010806287,1496.429,5.692585126977892,1556.75,4.138719534274824,1639.162,9.861452922956463,1712.51,11.016363813063656,7.017531236110158,6.365979793027392,9,778.517
1993-09-28,1182.643,4.651161703390898,-0.78,1218.893,1.318599430979385,1311.499,9.32076445467757,1973.621,4.250612172098672,1461.737,14.539985010806287,1496.429,5.692585126977892,1556.75,4.138719534274824,1639.162,9.861452922956463,6.273203919029363,6.317852210046984,9,712.248
1993-09-29,1111.843,4.012911382351007,-0.78,1182.643,4.651161703390898,1218.893,1.318599430979385,1311.499,9.32076445467757,1973.621,4.250612172098672,1461.737,14.539985010806287,1496.429,5.692585126977892,1556.75,4.138719534274824,6.255231325897389,6.212651406207214,9,642.014
1993-09-30,1063.982,7.23852597781175,-0.78,1111.843,4.012911382351007,1182.643,4.651161703390898,1218.893,1.318599430979385,1311.499,9.32076445467757,1973.621,4.250612172098672,1461.737,14.539985010806287,1496.429,5.692585126977892,6.476080018873654,6.179615228158524,9,585.091
1993-10-01,983.837,3.710605877801784,-1.57,1063.982,7.23852597781175,1111.843,4.012911382351007,1182.643,4.651161703390898,1218.893,1.318599430979385,1311.499,9.32076445467757,1973.621,4.250612172098672,1461.737,14.539985010806287,4.929025857015868,6.056725482343196,10,237.038
1993-10-02,894.629,0.3894172294565265,-1.57,983.837,3.710605877801784,1063.982,7.23852597781175,1111.843,4.012911382351007,1182.643,4.651161703390898,1218.893,1.318599430979385,1311.499,9.32076445467757,1973.621,4.250612172098672,4.3774265794955625,5.802799020187421,10,492.202
1993-10-03,839.688,0.8440748600249023,-1.57,894.629,0.3894172294565265,983.837,3.710605877801784,1063.982,7.23852597781175,1111.843,4.012911382351007,1182.643,4.651161703390898,1218.893,1.318599430979385,1311.499,9.32076445467757,3.1664709231166093,5.786917324731984,10,438.96
1993-10-04,778.517,7.936523265455196,-1.57,839.688,0.8440748600249023,894.629,0.3894172294565265,983.837,3.710605877801784,1063.982,7.23852597781175,1111.843,4.012911382351007,1182.643,4.651161703390898,1218.893,1.318599430979385,4.111888613756011,5.751209046888208,10,382.603
1993-10-05,712.248,6.585490791567966,-1.57,778.517,7.936523265455196,839.688,0.8440748600249023,894.629,0.3894172294565265,983.837,3.710605877801784,1063.982,7.23852597781175,1111.843,4.012911382351007,1182.643,4.651161703390898,4.38822134063845,5.680692828613649,10,355.699
1993-10-06,642.014,1.2054394163140405,-1.57,712.248,6.585490791567966,778.517,7.936523265455196,839.688,0.8440748600249023,894.629,0.3894172294565265,983.837,3.710605877801784,1063.982,7.23852597781175,1111.843,4.012911382351007,3.9871539169188823,5.668895412286786,10,344.938
1993-10-07,585.091,3.761759675565402,-1.57,642.014,1.2054394163140405,712.248,6.585490791567966,778.517,7.936523265455196,839.688,0.8440748600249023,894.629,0.3894172294565265,983.837,3.710605877801784,1063.982,7.23852597781175,3.4904730165979765,5.495952565092214,10,331.91
1993-10-08,237.038,7.992763008374113,-1.57,585.091,3.761759675565402,642.014,1.2054394163140405,712.248,6.585490791567966,778.517,7.936523265455196,839.688,0.8440748600249023,894.629,0.3894172294565265,983.837,3.710605877801784,4.10220974953688,5.712263242063333,10,311.888
1993-10-09,492.202,9.30679521025197,-1.57,237.038,7.992763008374113,585.091,3.761759675565402,642.014,1.2054394163140405,712.248,6.585490791567966,778.517,7.936523265455196,839.688,0.8440748600249023,894.629,0.3894172294565265,5.376120889650514,5.889475958299853,10,289.572
1993-10-10,438.96,5.354207617327651,-1.57,492.202,9.30679521025197,237.038,7.992763008374113,585.091,3.761759675565402,642.014,1.2054394163140405,712.248,6.585490791567966,778.517,7.936523265455196,839.688,0.8440748600249023,6.020425569265193,5.831398591401901,10,267.964
1993-10-11,382.603,1.3917404206994537,-1.57,438.96,5.354207617327651,492.202,9.30679521025197,237.038,7.992763008374113,585.091,3.761759675565402,642.014,1.2054394163140405,712.248,6.585490791567966,778.517,7.936523265455196,5.085456591442944,5.808098915418839,10,247.29
1993-10-12,355.699,3.100413517988049,-1.57,382.603,1.3917404206994537,438.96,5.354207617327651,492.202,9.30679521025197,237.038,7.992763008374113,585.091,3.761759675565402,642.014,1.2054394163140405,712.248,6.585490791567966,4.587588409502956,5.801875771824249,10,220.839
1993-10-13,344.938,4.927414224503534,-1.57,355.699,3.100413517988049,382.603,1.3917404206994537,438.96,5.354207617327651,492.202,9.30679521025197,237.038,7.992763008374113,585.091,3.761759675565402,642.014,1.2054394163140405,5.119299096387169,5.817461439802593,10,199.826
1993-10-14,331.91,5.696863062430108,-1.57,344.938,4.927414224503534,355.699,3.100413517988049,382.603,1.3917404206994537,438.96,5.354207617327651,492.202,9.30679521025197,237.038,7.992763008374113,585.091,3.761759675565402,5.395742437367843,5.828801497471375,10,179.719
1993-10-15,311.888,2.7539390649138373,-1.57,331.91,5.696863062430108,344.938,4.927414224503534,355.699,3.100413517988049,382.603,1.3917404206994537,438.96,5.354207617327651,492.202,9.30679521025197,237.038,7.992763008374113,4.6473390168735165,5.765296437403005,10,164.341
